"lake","midas","station","date","agency","depth","type","chla","r","db","sampID","year","month"
"maranacook","5312","1",2005-06-03,"cw",10,"c",2.9,"1","dep","5312_1_2005-06-03_cw",2005,6
"maranacook","5312","1",2005-07-01,"cw",4,"c",7.3,"1","dep","5312_1_2005-07-01_cw",2005,7
"maranacook","5312","1",2005-07-27,"cw",5,"c",11.3,"1","dep","5312_1_2005-07-27_cw",2005,7
"maranacook","5312","1",2005-08-23,"cw",6,"c",3.2,"1","dep","5312_1_2005-08-23_cw",2005,8
"maranacook","5312","1",2005-09-30,"cw",9,"c",2.1,"1","dep","5312_1_2005-09-30_cw",2005,9
"maranacook","5312","1",2005-10-28,"cw",10,"c",4.4,"1","dep","5312_1_2005-10-28_cw",2005,10
"maranacook","5312","1",2008-05-21,"cw",8,"c",6.2,"1","dep","5312_1_2008-05-21_cw",2008,5
"maranacook","5312","1",2008-06-18,"cw",5,"c",5.2,"1","dep","5312_1_2008-06-18_cw",2008,6
"maranacook","5312","1",2008-07-17,"cw",7,"c",4.4,"1","dep","5312_1_2008-07-17_cw",2008,7
"maranacook","5312","1",2008-08-14,"cw",8,"c",4.8,"1","dep","5312_1_2008-08-14_cw",2008,8
"maranacook","5312","1",2008-09-19,"cw",9,"c",3.7,"1","dep","5312_1_2008-09-19_cw",2008,9
"maranacook","5312","1",2008-10-15,"cw",10,"c",6.6,"1","dep","5312_1_2008-10-15_cw",2008,10
"maranacook","5312","1",2011-05-26,"cw",10,"c",3.9,"1","dep","5312_1_2011-05-26_cw",2011,5
"maranacook","5312","1",2011-06-20,"cw",5,"c",3.7,"1","dep","5312_1_2011-06-20_cw",2011,6
"maranacook","5312","1",2011-07-19,"cw",6,"c",3.8,"1","dep","5312_1_2011-07-19_cw",2011,7
"maranacook","5312","1",2011-08-18,"cw",7,"c",2.7,"2","dep","5312_1_2011-08-18_cw",2011,8
"maranacook","5312","1",2011-08-18,"cw",7,"c",3.1,"1","dep","5312_1_2011-08-18_cw",2011,8
"maranacook","5312","1",2011-09-27,"cw",9,"c",3.5,"1","dep","5312_1_2011-09-27_cw",2011,9
"maranacook","5312","1",2014-05-28,"cw",9,"c",6,"1","dep","5312_1_2014-05-28_cw",2014,5
"maranacook","5312","1",2014-06-09,"cw",7,"c",5.5,"1","dep","5312_1_2014-06-09_cw",2014,6
"maranacook","5312","1",2014-07-01,"cw",7,"c",4.4,"1","dep","5312_1_2014-07-01_cw",2014,7
"maranacook","5312","1",2014-08-04,"cw",7,"c",5.2,"1","dep","5312_1_2014-08-04_cw",2014,8
"maranacook","5312","1",2014-09-05,"cw",7,"c",3.2,"1","dep","5312_1_2014-09-05_cw",2014,9
"maranacook","5312","1",2017-05-23,"cw",9,"c",4.1,"1","dep","5312_1_2017-05-23_cw",2017,5
"maranacook","5312","1",2017-06-12,"cw",9,"c",3.1,"1","dep","5312_1_2017-06-12_cw",2017,6
"maranacook","5312","1",2017-08-14,"cw",7,"c",5.8,"1","dep","5312_1_2017-08-14_cw",2017,8
"maranacook","5312","1",2017-09-05,"cw",9,"c",3.6,"1","dep","5312_1_2017-09-05_cw",2017,9
"maranacook","5312","1",2017-10-18,"cw",9,"c",5.7,"1","dep","5312_1_2017-10-18_cw",2017,10
"maranacook","5312","2",1976-04-22,"cw",NA,"c",1.9,NA,"dep","5312_2_1976-04-22_cw",1976,4
"maranacook","5312","2",1976-05-17,"cw",NA,"c",1.9,NA,"dep","5312_2_1976-05-17_cw",1976,5
"maranacook","5312","2",1976-06-10,"cw",NA,"c",2.3,NA,"dep","5312_2_1976-06-10_cw",1976,6
"maranacook","5312","2",1976-06-28,"cw",NA,"c",3.6,NA,"dep","5312_2_1976-06-28_cw",1976,6
"maranacook","5312","2",1976-07-08,"cw",NA,"c",8.5,NA,"dep","5312_2_1976-07-08_cw",1976,7
"maranacook","5312","2",1976-07-26,"cw",NA,"c",4.9,NA,"dep","5312_2_1976-07-26_cw",1976,7
"maranacook","5312","2",1976-08-05,"cw",NA,"c",3.7,NA,"dep","5312_2_1976-08-05_cw",1976,8
"maranacook","5312","2",1976-08-19,"cw",NA,"c",8.8,NA,"dep","5312_2_1976-08-19_cw",1976,8
"maranacook","5312","2",1976-09-03,"cw",NA,"c",6,NA,"dep","5312_2_1976-09-03_cw",1976,9
"maranacook","5312","2",1976-09-21,"cw",NA,"c",7,NA,"dep","5312_2_1976-09-21_cw",1976,9
"maranacook","5312","2",1976-10-01,"cw",NA,"c",4.3,NA,"dep","5312_2_1976-10-01_cw",1976,10
"maranacook","5312","2",1978-06-16,"cw",5,"c",2.4,NA,"dep","5312_2_1978-06-16_cw",1978,6
"maranacook","5312","2",1978-07-01,"cw",5,"c",4.7,NA,"dep","5312_2_1978-07-01_cw",1978,7
"maranacook","5312","2",1978-08-21,"cw",0,"g",1.3,NA,"dep","5312_2_1978-08-21_cw",1978,8
"maranacook","5312","2",1978-09-17,"cw",0,"g",2.8,NA,"dep","5312_2_1978-09-17_cw",1978,9
"maranacook","5312","2",1979-04-26,"cw",10,"c",1.7,NA,"dep","5312_2_1979-04-26_cw",1979,4
"maranacook","5312","2",1979-06-18,"cw",10,"c",10,NA,"dep","5312_2_1979-06-18_cw",1979,6
"maranacook","5312","2",1979-07-02,"cw",10,"c",4.8,NA,"dep","5312_2_1979-07-02_cw",1979,7
"maranacook","5312","2",1979-07-16,"cw",5,"c",5.4,NA,"dep","5312_2_1979-07-16_cw",1979,7
"maranacook","5312","2",1979-07-31,"cw",5,"c",3.4,NA,"dep","5312_2_1979-07-31_cw",1979,7
"maranacook","5312","2",1979-08-15,"cw",6,"c",4.1,NA,"dep","5312_2_1979-08-15_cw",1979,8
"maranacook","5312","2",1979-09-05,"cw",6,"c",5.7,NA,"dep","5312_2_1979-09-05_cw",1979,9
"maranacook","5312","2",1979-09-24,"cw",8,"c",4.2,NA,"dep","5312_2_1979-09-24_cw",1979,9
"maranacook","5312","2",1979-09-24,"cw",8,"c",4.3,NA,"dep","5312_2_1979-09-24_cw",1979,9
"maranacook","5312","2",1979-10-22,"cw",9,"c",4.2,NA,"dep","5312_2_1979-10-22_cw",1979,10
"maranacook","5312","2",1980-04-18,"cw",10,"c",3.7,NA,"dep","5312_2_1980-04-18_cw",1980,4
"maranacook","5312","2",1980-04-18,"cw",10,"c",4.3,NA,"dep","5312_2_1980-04-18_cw",1980,4
"maranacook","5312","2",1980-07-16,"cw",6,"c",5.1,NA,"dep","5312_2_1980-07-16_cw",1980,7
"maranacook","5312","2",1981-06-05,"cw",10,"c",2.8,NA,"dep","5312_2_1981-06-05_cw",1981,6
"maranacook","5312","2",1981-06-30,"cw",6,"c",5.7,NA,"dep","5312_2_1981-06-30_cw",1981,6
"maranacook","5312","2",1981-06-30,"cw",6,"c",6.2,NA,"dep","5312_2_1981-06-30_cw",1981,6
"maranacook","5312","2",1981-08-25,"cw",6,"c",2.1,NA,"dep","5312_2_1981-08-25_cw",1981,8
"maranacook","5312","2",1981-08-25,"cw",6,"c",2.8,NA,"dep","5312_2_1981-08-25_cw",1981,8
"maranacook","5312","2",1981-09-25,"cw",9,"c",3.3,NA,"dep","5312_2_1981-09-25_cw",1981,9
"maranacook","5312","2",1981-11-04,"cw",10,"c",5.5,NA,"dep","5312_2_1981-11-04_cw",1981,11
"maranacook","5312","2",1982-03-17,"cw",10,"c",0.4,NA,"dep","5312_2_1982-03-17_cw",1982,3
"maranacook","5312","2",1982-05-13,"cw",10,"c",2.4,NA,"dep","5312_2_1982-05-13_cw",1982,5
"maranacook","5312","2",1982-06-30,"cw",10,"c",3.3,NA,"dep","5312_2_1982-06-30_cw",1982,6
"maranacook","5312","2",1982-07-21,"cw",6,"c",4,NA,"dep","5312_2_1982-07-21_cw",1982,7
"maranacook","5312","2",1982-09-01,"cw",6,"c",4.6,NA,"dep","5312_2_1982-09-01_cw",1982,9
"maranacook","5312","2",1982-09-30,"cw",8,"c",3.9,NA,"dep","5312_2_1982-09-30_cw",1982,9
"maranacook","5312","2",1983-05-16,"cw",10,"c",3.2,NA,"dep","5312_2_1983-05-16_cw",1983,5
"maranacook","5312","2",1983-06-14,"cw",7,"c",6.8,NA,"dep","5312_2_1983-06-14_cw",1983,6
"maranacook","5312","2",1983-07-29,"cw",5,"c",3.9,NA,"dep","5312_2_1983-07-29_cw",1983,7
"maranacook","5312","2",1983-08-30,"cw",5,"c",4.8,NA,"dep","5312_2_1983-08-30_cw",1983,8
"maranacook","5312","2",1983-09-28,"cw",7,"c",5.2,NA,"dep","5312_2_1983-09-28_cw",1983,9
"maranacook","5312","2",1983-10-25,"cw",10,"c",4.8,NA,"dep","5312_2_1983-10-25_cw",1983,10
"maranacook","5312","2",1985-05-09,"cw",7,"c",2.5,NA,"dep","5312_2_1985-05-09_cw",1985,5
"maranacook","5312","2",1990-05-09,"ei",7,"c",3.9,NA,"dep","5312_2_1990-05-09_ei",1990,5
"maranacook","5312","2",1990-06-05,"ei",8,"c",3.4,NA,"dep","5312_2_1990-06-05_ei",1990,6
"maranacook","5312","2",1990-07-03,"ei",6,"c",8.8,NA,"dep","5312_2_1990-07-03_ei",1990,7
"maranacook","5312","2",1990-08-15,"ei",5,"c",3.8,NA,"dep","5312_2_1990-08-15_ei",1990,8
"maranacook","5312","2",1990-09-10,"ei",6,"c",7.7,NA,"dep","5312_2_1990-09-10_ei",1990,9
"maranacook","5312","2",1990-10-10,"ei",8,"c",3.5,NA,"dep","5312_2_1990-10-10_ei",1990,10
"maranacook","5312","2",1992-05-20,"cw",6,"c",5.9,NA,"dep","5312_2_1992-05-20_cw",1992,5
"maranacook","5312","2",1992-06-12,"cw",4,"c",2.9,NA,"dep","5312_2_1992-06-12_cw",1992,6
"maranacook","5312","2",1992-07-17,"cw",6,"c",4.3,NA,"dep","5312_2_1992-07-17_cw",1992,7
"maranacook","5312","2",1992-08-17,"cw",5,"c",4.1,"d","dep","5312_2_1992-08-17_cw",1992,8
"maranacook","5312","2",1992-08-17,"cw",5,"c",4.4,"d","dep","5312_2_1992-08-17_cw",1992,8
"maranacook","5312","2",1992-09-18,"cw",7,"c",3.9,NA,"dep","5312_2_1992-09-18_cw",1992,9
"maranacook","5312","2",1992-10-22,"cw",10,"c",5.4,NA,"dep","5312_2_1992-10-22_cw",1992,10
"maranacook","5312","2",1993-05-13,"cw",5,"c",11.9,NA,"dep","5312_2_1993-05-13_cw",1993,5
"maranacook","5312","2",1993-06-11,"cw",7,"c",9.3,NA,"dep","5312_2_1993-06-11_cw",1993,6
"maranacook","5312","2",1993-07-14,"cw",5,"c",3,NA,"dep","5312_2_1993-07-14_cw",1993,7
"maranacook","5312","2",1993-08-13,"cw",6,"c",4.4,NA,"dep","5312_2_1993-08-13_cw",1993,8
"maranacook","5312","2",1993-09-17,"cw",7,"c",4.3,NA,"dep","5312_2_1993-09-17_cw",1993,9
"maranacook","5312","2",1993-10-14,"cw",10,"c",6.2,NA,"dep","5312_2_1993-10-14_cw",1993,10
"maranacook","5312","2",1998-05-08,"cw",10,"c",1.47,"1","dep","5312_2_1998-05-08_cw",1998,5
"maranacook","5312","2",1998-06-09,"cw",7,"c",6.36,"1","dep","5312_2_1998-06-09_cw",1998,6
"maranacook","5312","2",1998-07-09,"cw",4,"c",10.71,"1","dep","5312_2_1998-07-09_cw",1998,7
"maranacook","5312","2",1998-08-06,"cw",4,"c",5.9,"1","dep","5312_2_1998-08-06_cw",1998,8
"maranacook","5312","2",1998-09-11,"cw",6,"c",4.45,"1","dep","5312_2_1998-09-11_cw",1998,9
"maranacook","5312","2",1998-10-16,"cw",10,"c",5.69,"1","dep","5312_2_1998-10-16_cw",1998,10
"maranacook","5312","2",2001-05-22,"cw",10,"c",4.2,"1","dep","5312_2_2001-05-22_cw",2001,5
"maranacook","5312","2",2001-06-19,"cw",5,"c",8.6,"1","dep","5312_2_2001-06-19_cw",2001,6
"maranacook","5312","2",2001-07-23,"cw",6,"c",6.7,"1","dep","5312_2_2001-07-23_cw",2001,7
"maranacook","5312","2",2001-08-28,"cw",6,"c",5.2,"1","dep","5312_2_2001-08-28_cw",2001,8
"maranacook","5312","2",2001-09-26,"cw",7,"c",4.1,"1","dep","5312_2_2001-09-26_cw",2001,9
"maranacook","5312","2",2001-10-24,"cw",10,"c",13.5,"1","dep","5312_2_2001-10-24_cw",2001,10
"maranacook","5312","2",2002-05-30,"cw",10,"c",4.8,"1","dep","5312_2_2002-05-30_cw",2002,5
"maranacook","5312","2",2002-06-26,"cw",7,"c",4.5,"1","dep","5312_2_2002-06-26_cw",2002,6
"maranacook","5312","2",2002-07-31,"cw",5,"c",4.7,"1","dep","5312_2_2002-07-31_cw",2002,7
"maranacook","5312","2",2002-08-21,"cw",5,"c",4,"1","dep","5312_2_2002-08-21_cw",2002,8
"maranacook","5312","2",2002-09-26,"cw",7,"c",6,"1","dep","5312_2_2002-09-26_cw",2002,9
"maranacook","5312","2",2002-10-30,"cw",10,"c",9.2,"1","dep","5312_2_2002-10-30_cw",2002,10
"maranacook","5312","2",2003-08-07,"cw",5,"c",4.5,"1","dep","5312_2_2003-08-07_cw",2003,8
"maranacook","5312","2",2005-06-03,"cw",10,"c",2.3,"1","dep","5312_2_2005-06-03_cw",2005,6
"maranacook","5312","2",2005-07-08,"cw",4,"c",6.8,"1","dep","5312_2_2005-07-08_cw",2005,7
"maranacook","5312","2",2005-07-27,"cw",5,"c",6.1,"1","dep","5312_2_2005-07-27_cw",2005,7
"maranacook","5312","2",2005-08-23,"cw",5,"c",5.2,"1","dep","5312_2_2005-08-23_cw",2005,8
"maranacook","5312","2",2005-09-30,"cw",8,"c",3.5,"1","dep","5312_2_2005-09-30_cw",2005,9
"maranacook","5312","2",2005-10-28,"cw",10,"c",2.3,"1","dep","5312_2_2005-10-28_cw",2005,10
"maranacook","5312","2",2008-05-21,"cw",5,"c",3.2,"1","dep","5312_2_2008-05-21_cw",2008,5
"maranacook","5312","2",2008-06-18,"cw",5,"c",5.1,"1","dep","5312_2_2008-06-18_cw",2008,6
"maranacook","5312","2",2008-07-17,"cw",6,"c",7.9,"1","dep","5312_2_2008-07-17_cw",2008,7
"maranacook","5312","2",2008-08-14,"cw",6,"c",5,"1","dep","5312_2_2008-08-14_cw",2008,8
"maranacook","5312","2",2008-09-19,"cw",7,"c",7.8,"1","dep","5312_2_2008-09-19_cw",2008,9
"maranacook","5312","2",2008-10-15,"cw",8,"c",8.3,"1","dep","5312_2_2008-10-15_cw",2008,10
"maranacook","5312","2",2010-08-12,"cw",5.5,"c",7.4,"1","dep","5312_2_2010-08-12_cw",2010,8
"maranacook","5312","2",2010-08-12,"cw",5.5,"c",7.5,"2","dep","5312_2_2010-08-12_cw",2010,8
"maranacook","5312","2",2011-05-26,"cw",10,"c",3,"1","dep","5312_2_2011-05-26_cw",2011,5
"maranacook","5312","2",2011-06-20,"cw",5,"c",5.1,"1","dep","5312_2_2011-06-20_cw",2011,6
"maranacook","5312","2",2011-07-19,"cw",4.5,"c",4.9,"1","dep","5312_2_2011-07-19_cw",2011,7
"maranacook","5312","2",2011-08-18,"cw",5,"c",4.8,"1","dep","5312_2_2011-08-18_cw",2011,8
"maranacook","5312","2",2011-09-27,"cw",7,"c",8.1,"1","dep","5312_2_2011-09-27_cw",2011,9
"maranacook","5312","2",2014-05-28,"cw",7,"c",6.4,"1","dep","5312_2_2014-05-28_cw",2014,5
"maranacook","5312","2",2014-06-09,"cw",7,"c",5,"1","dep","5312_2_2014-06-09_cw",2014,6
"maranacook","5312","2",2014-07-01,"cw",6,"c",7.9,"1","dep","5312_2_2014-07-01_cw",2014,7
"maranacook","5312","2",2014-08-04,"cw",5,"c",5.3,"1","dep","5312_2_2014-08-04_cw",2014,8
"maranacook","5312","2",2014-09-05,"cw",5,"c",4.8,"1","dep","5312_2_2014-09-05_cw",2014,9
"maranacook","5312","2",2017-05-23,"cw",7,"c",4.2,"1","dep","5312_2_2017-05-23_cw",2017,5
"maranacook","5312","2",2017-06-12,"cw",6,"c",5.2,"1","dep","5312_2_2017-06-12_cw",2017,6
"maranacook","5312","2",2017-08-14,"cw",5,"c",4.1,"1","dep","5312_2_2017-08-14_cw",2017,8
"maranacook","5312","2",2017-09-05,"cw",6,"c",7.1,"1","dep","5312_2_2017-09-05_cw",2017,9
"maranacook","5312","2",2017-10-18,"cw",7,"c",6.1,"1","dep","5312_2_2017-10-18_cw",2017,10
"narrows lower","103","1",1976-04-25,"cw",NA,"c",2.7,NA,"dep","103_1_1976-04-25_cw",1976,4
"narrows lower","103","1",1976-05-18,"cw",NA,"c",2.8,NA,"dep","103_1_1976-05-18_cw",1976,5
"narrows lower","103","1",1976-06-28,"cw",NA,"c",4.6,NA,"dep","103_1_1976-06-28_cw",1976,6
"narrows lower","103","1",1976-07-11,"cw",NA,"c",3.8,NA,"dep","103_1_1976-07-11_cw",1976,7
"narrows lower","103","1",1976-07-27,"cw",NA,"c",3.4,NA,"dep","103_1_1976-07-27_cw",1976,7
"narrows lower","103","1",1976-08-09,"cw",NA,"c",2.8,NA,"dep","103_1_1976-08-09_cw",1976,8
"narrows lower","103","1",1976-08-24,"cw",NA,"c",3.6,NA,"dep","103_1_1976-08-24_cw",1976,8
"narrows lower","103","1",1976-09-06,"cw",NA,"c",1.5,NA,"dep","103_1_1976-09-06_cw",1976,9
"narrows lower","103","1",1976-09-16,"cw",NA,"c",3.4,NA,"dep","103_1_1976-09-16_cw",1976,9
"narrows lower","103","1",1976-10-04,"cw",NA,"c",2.1,NA,"dep","103_1_1976-10-04_cw",1976,10
"narrows lower","103","1",1976-10-19,"cw",NA,"c",2.3,NA,"dep","103_1_1976-10-19_cw",1976,10
"narrows lower","103","1",1977-09-06,"ei",10,"c",2.8,NA,"dep","103_1_1977-09-06_ei",1977,9
"narrows lower","103","1",1978-03-16,"ei",10,"c",2,NA,"dep","103_1_1978-03-16_ei",1978,3
"narrows lower","103","1",1978-06-03,"cw",0,"g",6,NA,"dep","103_1_1978-06-03_cw",1978,6
"narrows lower","103","1",1978-06-18,"cw",0,"g",2.3,NA,"dep","103_1_1978-06-18_cw",1978,6
"narrows lower","103","1",1979-03-09,"cw",5,"c",2.7,NA,"dep","103_1_1979-03-09_cw",1979,3
"narrows lower","103","1",1979-04-25,"cw",10,"c",2.8,NA,"dep","103_1_1979-04-25_cw",1979,4
"narrows lower","103","1",1979-06-15,"cw",10,"c",5.4,NA,"dep","103_1_1979-06-15_cw",1979,6
"narrows lower","103","1",1979-07-03,"ei",10,"c",5.9,NA,"dep","103_1_1979-07-03_ei",1979,7
"narrows lower","103","1",1979-07-18,"cw",10,"c",6.3,NA,"dep","103_1_1979-07-18_cw",1979,7
"narrows lower","103","1",1979-08-03,"cw",9,"c",6.9,NA,"dep","103_1_1979-08-03_cw",1979,8
"narrows lower","103","1",1979-08-16,"cw",9,"c",6.7,NA,"dep","103_1_1979-08-16_cw",1979,8
"narrows lower","103","1",1979-09-07,"cw",8,"c",4.8,NA,"dep","103_1_1979-09-07_cw",1979,9
"narrows lower","103","1",1979-10-11,"cw",10,"c",2.9,NA,"dep","103_1_1979-10-11_cw",1979,10
"narrows lower","103","1",1980-04-17,"cw",10,"c",1.9,NA,"dep","103_1_1980-04-17_cw",1980,4
"narrows lower","103","1",1980-06-24,"cw",10,"c",3.4,NA,"dep","103_1_1980-06-24_cw",1980,6
"narrows lower","103","1",1980-07-27,"cw",9,"c",2.4,NA,"dep","103_1_1980-07-27_cw",1980,7
"narrows lower","103","1",1980-07-27,"cw",9,"c",2.5,NA,"dep","103_1_1980-07-27_cw",1980,7
"narrows lower","103","1",1980-08-01,"cw",9,"c",2,NA,"dep","103_1_1980-08-01_cw",1980,8
"narrows lower","103","1",1980-08-29,"cw",9,"c",2.7,NA,"dep","103_1_1980-08-29_cw",1980,8
"narrows lower","103","1",1981-06-05,"cw",10,"c",1.9,NA,"dep","103_1_1981-06-05_cw",1981,6
"narrows lower","103","1",1981-07-01,"cw",10,"c",1.7,NA,"dep","103_1_1981-07-01_cw",1981,7
"narrows lower","103","1",1981-08-04,"cw",5,"c",3.9,NA,"dep","103_1_1981-08-04_cw",1981,8
"narrows lower","103","1",1981-08-04,"cw",10,"c",4.7,NA,"dep","103_1_1981-08-04_cw",1981,8
"narrows lower","103","1",1981-08-26,"cw",10,"c",1.5,NA,"dep","103_1_1981-08-26_cw",1981,8
"narrows lower","103","1",1981-09-25,"cw",10,"c",2.2,NA,"dep","103_1_1981-09-25_cw",1981,9
"narrows lower","103","1",1981-11-04,"cw",10,"c",2.3,NA,"dep","103_1_1981-11-04_cw",1981,11
"narrows lower","103","1",1982-03-16,"cw",10,"c",0.2,NA,"dep","103_1_1982-03-16_cw",1982,3
"narrows lower","103","1",1982-05-13,"cw",10,"c",2.5,NA,"dep","103_1_1982-05-13_cw",1982,5
"narrows lower","103","1",1982-07-06,"cw",10,"c",2.7,NA,"dep","103_1_1982-07-06_cw",1982,7
"narrows lower","103","1",1982-08-02,"cw",8,"c",2.7,NA,"dep","103_1_1982-08-02_cw",1982,8
"narrows lower","103","1",1982-09-02,"cw",6,"c",1.2,NA,"dep","103_1_1982-09-02_cw",1982,9
"narrows lower","103","1",1982-10-01,"cw",8,"c",1.6,NA,"dep","103_1_1982-10-01_cw",1982,10
"narrows lower","103","1",1982-11-10,"cw",10,"c",1.9,NA,"dep","103_1_1982-11-10_cw",1982,11
"narrows lower","103","1",1983-06-07,"cw",6,"c",6.4,NA,"dep","103_1_1983-06-07_cw",1983,6
"narrows lower","103","1",1983-06-29,"cw",7,"c",4.4,NA,"dep","103_1_1983-06-29_cw",1983,6
"narrows lower","103","1",1983-07-27,"cw",5,"c",1.6,NA,"dep","103_1_1983-07-27_cw",1983,7
"narrows lower","103","1",1983-07-27,"cw",7,"c",1.6,NA,"dep","103_1_1983-07-27_cw",1983,7
"narrows lower","103","1",1983-08-18,"cw",8,"c",2.3,NA,"dep","103_1_1983-08-18_cw",1983,8
"narrows lower","103","1",1983-09-13,"cw",7,"c",1.9,NA,"dep","103_1_1983-09-13_cw",1983,9
"narrows lower","103","1",1983-10-13,"cw",8,"c",4,NA,"dep","103_1_1983-10-13_cw",1983,10
"narrows lower","103","1",1985-05-09,"cw",7,"c",3.8,NA,"dep","103_1_1985-05-09_cw",1985,5
"narrows lower","103","1",1991-05-15,"cw",10,"c",2.2,NA,"dep","103_1_1991-05-15_cw",1991,5
"narrows lower","103","1",1991-06-05,"cw",10,"c",6.6,NA,"dep","103_1_1991-06-05_cw",1991,6
"narrows lower","103","1",1991-07-11,"cw",10,"c",2.4,NA,"dep","103_1_1991-07-11_cw",1991,7
"narrows lower","103","1",1991-08-08,"cw",10,"c",2.1,NA,"dep","103_1_1991-08-08_cw",1991,8
"narrows lower","103","1",1991-09-10,"cw",9,"c",3.5,NA,"dep","103_1_1991-09-10_cw",1991,9
"narrows lower","103","1",1994-05-23,"cw",10,"c",2.2,NA,"dep","103_1_1994-05-23_cw",1994,5
"narrows lower","103","1",1994-06-27,"cw",4,"c",2.3,NA,"dep","103_1_1994-06-27_cw",1994,6
"narrows lower","103","1",1994-07-27,"cw",5,"c",1.1,NA,"dep","103_1_1994-07-27_cw",1994,7
"narrows lower","103","1",1994-08-22,"cw",6,"c",4.5,NA,"dep","103_1_1994-08-22_cw",1994,8
"narrows lower","103","1",1994-09-28,"cw",8,"c",5.9,NA,"dep","103_1_1994-09-28_cw",1994,9
"narrows lower","103","1",1997-05-21,"cw",10,"c",3.56,NA,"dep","103_1_1997-05-21_cw",1997,5
"narrows lower","103","1",1997-06-11,"cw",3,"c",1.56,NA,"dep","103_1_1997-06-11_cw",1997,6
"narrows lower","103","1",1997-07-08,"cw",4,"c",1.81,NA,"dep","103_1_1997-07-08_cw",1997,7
"narrows lower","103","1",1997-08-12,"cw",5,"c",1.54,NA,"dep","103_1_1997-08-12_cw",1997,8
"narrows lower","103","1",1997-09-10,"cw",6,"c",4.12,NA,"dep","103_1_1997-09-10_cw",1997,9
"narrows lower","103","1",2000-05-17,"cw",10,"c",12,"1","dep","103_1_2000-05-17_cw",2000,5
"narrows lower","103","1",2000-06-26,"cw",5,"c",3.8,"1","dep","103_1_2000-06-26_cw",2000,6
"narrows lower","103","1",2000-07-18,"cw",6,"c",5.3,"1","dep","103_1_2000-07-18_cw",2000,7
"narrows lower","103","1",2000-08-22,"cw",6,"c",2.1,"1","dep","103_1_2000-08-22_cw",2000,8
"narrows lower","103","1",2000-09-19,"cw",7,"c",3,"1","dep","103_1_2000-09-19_cw",2000,9
"narrows lower","103","1",2000-10-19,"cw",10,"c",3.7,"1","dep","103_1_2000-10-19_cw",2000,10
"narrows lower","103","1",2003-06-11,"cw",10,"c",3.4,"1","dep","103_1_2003-06-11_cw",2003,6
"narrows lower","103","1",2003-07-07,"cw",5,"c",1.7,"1","dep","103_1_2003-07-07_cw",2003,7
"narrows lower","103","1",2003-08-06,"cw",6,"c",3,"1","dep","103_1_2003-08-06_cw",2003,8
"narrows lower","103","1",2003-09-30,"cw",8,"c",4.1,"1","dep","103_1_2003-09-30_cw",2003,9
"narrows lower","103","1",2004-07-13,"cw",5,"c",1.4,"1","dep","103_1_2004-07-13_cw",2004,7
"narrows lower","103","1",2004-08-17,"cw",5,"c",2.4,"1","dep","103_1_2004-08-17_cw",2004,8
"narrows lower","103","1",2004-09-24,"cw",7,"c",2.7,"1","dep","103_1_2004-09-24_cw",2004,9
"narrows lower","103","1",2004-11-04,"cw",10,"c",4.5,"1","dep","103_1_2004-11-04_cw",2004,11
"narrows lower","103","1",2006-05-31,"cw",7,"c",4.7,"1","dep","103_1_2006-05-31_cw",2006,5
"narrows lower","103","1",2006-06-22,"cw",5,"c",2.6,"1","dep","103_1_2006-06-22_cw",2006,6
"narrows lower","103","1",2006-07-26,"cw",5,"c",4.3,"1","dep","103_1_2006-07-26_cw",2006,7
"narrows lower","103","1",2006-08-21,"cw",6,"c",5.1,"1","dep","103_1_2006-08-21_cw",2006,8
"narrows lower","103","1",2006-09-28,"cw",7,"c",2.6,"1","dep","103_1_2006-09-28_cw",2006,9
"narrows lower","103","1",2006-11-01,"cw",10,"c",3.6,"1","dep","103_1_2006-11-01_cw",2006,11
"narrows lower","103","1",2009-05-22,"cw",4,"c",1.2,"1","dep","103_1_2009-05-22_cw",2009,5
"narrows lower","103","1",2009-06-30,"cw",4,"c",3,"1","dep","103_1_2009-06-30_cw",2009,6
"narrows lower","103","1",2009-07-21,"cw",5,"c",1.6,"1","dep","103_1_2009-07-21_cw",2009,7
"narrows lower","103","1",2009-08-14,"cw",6,"c",1.8,"1","dep","103_1_2009-08-14_cw",2009,8
"narrows lower","103","1",2009-09-28,"cw",7,"c",1.3,"1","dep","103_1_2009-09-28_cw",2009,9
"narrows lower","103","1",2009-10-20,"cw",10,"c",2.1,"1","dep","103_1_2009-10-20_cw",2009,10
"narrows lower","103","1",2010-08-23,"cw",6,"c",1.4,"1","dep","103_1_2010-08-23_cw",2010,8
"narrows lower","103","1",2012-06-11,"cw",8,"c",4,"1","dep","103_1_2012-06-11_cw",2012,6
"narrows lower","103","1",2012-06-27,"cw",5,"c",6.4,"1","dep","103_1_2012-06-27_cw",2012,6
"narrows lower","103","1",2012-07-18,"cw",6,"c",6.8,"1","dep","103_1_2012-07-18_cw",2012,7
"narrows lower","103","1",2012-08-13,"cw",6,"c",5.3,"1","dep","103_1_2012-08-13_cw",2012,8
"narrows lower","103","1",2012-09-18,"cw",7,"c",2.6,"1","dep","103_1_2012-09-18_cw",2012,9
"narrows lower","103","1",2015-05-29,"cw",8,"c",4.7,"1","dep","103_1_2015-05-29_cw",2015,5
"narrows lower","103","1",2015-06-18,"cw",8,"c",3.1,"1","dep","103_1_2015-06-18_cw",2015,6
